0.00041199,-0.00018683,0.00032999,0.00033425,4.6064e-05,-2.8632e-06,4.2748e-06,-3.2945e-05,1.0046e-05,-1.6412e-05,-4.0426e-05,-5.1577e-06,-2.176e-06,-2.9371e-06,-6.8484e-06
-0.00037258,-0.0011732,-1.627e-06,0.00018435,6.3068e-05,-3.3118e-05,1.1602e-05,-6.2428e-06,-5.0915e-05,1.021e-05,1.6778e-05,1.6296e-05,-6.7618e-06,2.7122e-06,-5.7095e-06
0.00022346,5.9754e-05,-0.00010432,-1.317e-05,1.46e-05,1.3979e-05,2.149e-05,3.4803e-05,5.0915e-05,-2.7952e-05,3.3807e-05,1.0135e-06,-5.3422e-07,7.6789e-06,7.9682e-06
0.00022758,0.00036621,0.00018769,5.662e-05,9.6327e-05,-1.9649e-05,2.2744e-05,9.8121e-06,-3.7525e-05,7.7104e-05,8.1936e-06,4.0052e-06,-4.1474e-06,-5.3955e-06,1.5874e-06
0.00095138,0.00026669,3.2679e-05,0.00011035,2.5321e-05,1.2901e-05,-1.4853e-05,1.3148e-05,2.8417e-05,2.1296e-05,2.0472e-05,2.1895e-05,-1.0083e-05,3.6485e-06,-1.4053e-07
-0.0013204,4.9476e-05,0.00013714,0.00016869,5.0442e-05,8.8557e-05,-1.9257e-06,-9.2619e-06,6.6786e-05,-1.239e-05,-1.5383e-05,8.8704e-06,-6.7261e-06,9.2314e-07,-1.6899e-06
-0.00054844,-0.00085252,4.6665e-05,3.6097e-05,5.6183e-05,2.184e-05,1.8798e-05,-1.8842e-05,1.1874e-05,4.3789e-05,-3.3138e-05,-2.4275e-06,-1.4153e-06,-7.6457e-06,1.6903e-06
-0.00042405,0.00019154,6.9877e-05,3.0972e-05,-1.3794e-05,1.6454e-05,2.9008e-06,-1.6878e-06,3.3741e-05,9.3215e-06,2.4745e-06,-4.0384e-05,1.6588e-05,-6.6661e-07,-2.2211e-06
-0.00015683,-0.00012443,-2.1841e-05,-1.4441e-05,-2.5872e-05,8.6046e-06,2.085e-05,-1.0941e-06,-5.0136e-05,-2.4058e-05,1.0351e-05,1.2531e-05,-3.2318e-06,-7.8705e-07,-2.9464e-06
-0.0011113,-0.00086969,8.7046e-05,0.00013204,0.00018863,-2.3765e-05,2.9915e-05,-6.4102e-06,-5.2811e-05,4.2552e-05,-2.4911e-05,-1.4798e-05,1.4411e-06,-5.6153e-06,1.8409e-06
0.00065576,-0.00043552,-8.7022e-05,6.3925e-05,0.00011626,-5.1394e-05,5.5437e-06,1.7175e-05,-1.489e-06,4.1185e-05,3.3106e-05,-1.5646e-05,-3.5501e-06,3.1332e-06,2.9942e-07
-0.00014309,0.00080564,6.2125e-05,5.7259e-05,1.8934e-05,4.4897e-05,6.9496e-06,1.4145e-05,5.6982e-06,4.0622e-06,-1.6205e-05,1.0695e-05,-2.024e-06,6.9261e-07,6.985e-06
0.00041009,0.00052022,0.00018492,6.419e-05,0.00010819,5.968e-05,-8.8679e-06,-7.1513e-06,-2.252e-05,-2.9662e-06,-2.5449e-05,6.8727e-06,-1.7907e-06,-3.788e-06,-1.528e-06
-0.0011503,0.00026263,-3.3123e-05,8.1931e-05,8.9253e-05,3.4827e-06,-1.5535e-06,1.4164e-05,5.7875e-06,7.3821e-05,3.2238e-05,-2.5806e-05,7.1697e-06,2.4301e-06,-2.48e-06
-0.00027838,-0.00030063,0.00019274,6.3732e-05,0.00015562,-4.2441e-05,-7.2068e-06,-3.0876e-05,-7.143e-05,-3.4352e-05,-2.946e-05,-1.0783e-05,-3.4394e-06,-4.4263e-06,-7.8486e-06
-0.00051792,-0.00028417,0.00018478,0.00013248,-0.00012656,1.2432e-05,-3.5322e-05,-7.1638e-06,-5.4445e-05,-5.4517e-05,7.7921e-06,-1.7418e-06,2.1684e-06,8.4629e-07,-7.2293e-06
0.00049446,-0.00010112,0.00013079,0.00021561,-0.0001533,-1.7584e-05,3.1968e-06,1.9445e-06,-7.8968e-05,2.2378e-05,8.0155e-06,1.0706e-05,1.2814e-06,2.1254e-06,-2.238e-06
-0.00027458,5.9576e-05,-0.00017884,-1.839e-06,-8.1541e-05,5.4056e-05,-7.9715e-06,1.5367e-05,5.173e-05,-9.1103e-06,7.8999e-06,5.15e-06,1.831e-06,4.1226e-06,4.944e-06
0.0016146,3.4747e-05,1.962e-05,9.0048e-05,-0.00013343,-6.9109e-05,1.1947e-05,-5.0411e-06,-6.0658e-05,3.6767e-05,6.0887e-06,6.8089e-08,6.2174e-06,3.2287e-07,-3.4875e-06
-0.00083606,0.00078676,0.00012166,2.4201e-05,0.00011644,4.4543e-05,1.3179e-05,1.6038e-05,4.8195e-05,-9.3858e-06,-1.6542e-05,-5.288e-06,-3.8202e-06,-8.4556e-07,8.252e-06
3.5295e-05,0.00023593,6.1242e-05,-9.1098e-06,8.1258e-05,-3.1161e-05,-3.1998e-06,-2.4392e-05,2.2188e-05,1.3679e-05,-5.0425e-05,-1.1507e-05,5.7357e-06,-1.0695e-05,-1.4997e-06
-0.0005505,0.00013047,0.00017336,-5.3078e-06,-6.8451e-05,-2.0025e-05,3.0715e-05,-3.5184e-06,1.4172e-05,-5.0945e-05,-1.1278e-05,3.98e-06,2.44e-06,-1.7864e-06,1.5416e-06
0.00014719,-0.00063106,0.0001407,0.0001781,-8.7353e-05,-1.081e-05,2.5693e-05,-1.9409e-06,-3.8124e-06,-2.4035e-05,-1.6985e-05,4.1334e-05,-1.0582e-05,-1.7228e-06,1.7088e-06
-0.0013808,-0.00024881,-0.00016836,-9.8136e-05,4.4153e-06,3.1211e-05,2.2437e-05,2.7653e-05,1.631e-05,8.1954e-05,2.6521e-05,1.3947e-05,8.7179e-06,3.8594e-07,7.4644e-06
0.0011562,0.00038934,0.00010356,7.2266e-05,-7.6151e-05,-1.7763e-05,-6.2074e-05,-2.4301e-06,-3.3793e-05,-9.4455e-05,5.3176e-06,-9.8879e-06,-5.7312e-06,1.122e-05,-6.6659e-06
0.0002349,-8.0373e-05,-0.00012455,1.9039e-05,-0.00010223,7.3295e-05,-1.9139e-05,6.5104e-06,4.0201e-05,-2.1499e-05,2.144e-05,-4.083e-06,-3.3842e-06,6.7119e-06,-2.6648e-06
-0.00030258,0.00082939,-0.00018967,-0.00022549,4.0514e-05,-7.0374e-06,-6.4448e-06,1.426e-05,6.7107e-05,-3.6112e-05,6.1746e-06,-3.4944e-06,-9.0302e-06,1.7189e-06,4.1872e-06
-0.00097181,0.00055614,-0.00018403,-0.00015335,-0.00017708,3.5753e-05,-3.3243e-06,2.4908e-05,3.3031e-05,7.2775e-06,2.936e-05,1.0167e-05,5.5994e-06,3.4132e-06,4.1123e-06
-0.00068641,-4.0009e-05,-0.00025618,-6.7985e-05,7.7747e-05,1.5694e-05,-5.7872e-06,1.8339e-06,1.7547e-05,7.5046e-06,1.3063e-05,7.4217e-06,-6.3109e-07,2.3556e-06,-9.8655e-07
-0.00013317,-7.2477e-05,0.00013884,0.00011935,-7.6393e-05,2.8911e-05,-3.2384e-07,-1.5525e-05,-6.3936e-06,-1.587e-05,-1.7599e-05,2.3996e-07,2.4974e-06,1.1984e-06,-4.3889e-06
5.1162e-05,-3.836e-05,6.3268e-05,-5.4389e-05,-1.0585e-05,-4.6652e-05,1.5443e-05,1.7036e-05,-5.5627e-05,3.6459e-05,7.3972e-06,-3.5294e-05,1.5149e-05,-1.8504e-06,4.5256e-06
0.00046379,-0.00094363,-6.439e-05,0.00016644,0.00016478,-1.4922e-05,3.7317e-06,5.7001e-06,-3.8906e-05,-1.4743e-06,1.7223e-05,-8.3124e-06,-1.5004e-05,3.7143e-06,1.1012e-06
1.3511e-05,0.00028963,-4.5401e-05,4.8997e-05,8.8051e-05,-3.3571e-05,-2.1204e-05,5.8771e-06,1.2362e-05,-1.4548e-05,5.4706e-06,-2.8515e-05,1.8859e-06,3.2305e-06,-4.4969e-07
0.00079135,0.00034332,6.1449e-05,2.5158e-05,-7.9081e-05,-5.2505e-05,-8.4277e-06,2.7832e-06,-3.4616e-05,-3.352e-06,-1.9717e-06,-4.3509e-05,9.0694e-06,3.0105e-06,-1.3462e-06
0.00033355,0.00038078,0.0002096,0.00021493,2.6867e-05,-2.8621e-05,-1.5342e-06,-3.3054e-06,2.2811e-05,1.3798e-05,8.5403e-06,9.1853e-06,-9.792e-06,1.2982e-06,-5.0004e-06
-0.0003551,-3.306e-05,-0.00025507,-0.00012297,0.00019346,8.3918e-06,6.4072e-06,1.6265e-05,1.1534e-05,-5.3989e-06,2.8565e-05,-5.055e-06,2.2039e-06,5.1478e-06,1.5843e-06
0.00013461,-0.0002861,-8.81e-05,2.9815e-05,-3.7325e-05,4.9319e-05,7.5494e-06,7.9215e-06,5.4241e-05,-4.8331e-05,7.5808e-06,-7.7668e-06,-8.0373e-07,6.5845e-06,1.2022e-06
-0.00013732,0.00069617,0.00012931,5.8516e-05,9.0445e-05,2.293e-05,-3.6026e-05,7.9427e-06,1.1061e-05,-9.1112e-05,5.7726e-06,-2.8355e-05,2.0888e-06,6.7375e-06,-2.057e-06
-2.6486e-05,-0.0005561,0.00012712,8.1325e-05,0.00015364,-8.0963e-05,2.1776e-05,-9.359e-06,-2.6767e-07,-3.2279e-07,-3.0617e-05,-2.7496e-05,6.4452e-06,-6.249e-06,1.729e-06
0.00075492,0.00022875,-0.00020725,-0.00025276,-0.00012905,5.9453e-06,1.8796e-05,3.9962e-05,2.913e-06,4.8418e-05,4.5197e-05,9.8714e-06,2.4929e-06,4.4829e-06,7.9387e-06
0.00019527,-0.00018416,-0.00022576,-0.00018907,-1.1011e-05,-2.9308e-05,-1.2727e-06,2.3928e-05,-1.6597e-05,-5.6255e-06,1.5863e-05,2.0264e-06,-2.0485e-06,2.2275e-07,7.7292e-06
0.00071775,-0.00047176,-3.8572e-05,3.3826e-05,0.00011408,2.664e-05,3.8844e-05,-4.5329e-07,2.1814e-05,1.6721e-05,-2.7934e-06,2.0786e-05,-8.5857e-06,-5.4827e-07,4.336e-07
-0.00054335,0.0004312,0.0002263,7.582e-05,0.00017658,6.1979e-05,1.811e-05,-1.4733e-06,2.3558e-05,-3.78e-05,-2.246e-05,-6.941e-06,-9.5777e-06,-1.7171e-06,2.5932e-06
0.00027934,7.6993e-05,0.00013694,0.00014125,-0.00013855,-3.5487e-05,1.7578e-05,8.0867e-06,-6.4063e-05,1.074e-05,1.2196e-05,-1.2253e-05,1.01e-05,3.9737e-06,-2.7744e-07
0.00084971,-0.00079452,2.5237e-05,4.3818e-05,-0.00010965,-2.9419e-05,8.7558e-07,-1.0633e-05,-3.7494e-05,6.6739e-05,-6.6241e-06,3.4526e-05,-1.1791e-05,-7.0855e-06,-3.7934e-06
-0.00011234,-0.00087418,0.00014529,2.5519e-05,-1.4807e-05,-1.2718e-05,4.1747e-05,1.946e-05,-2.0264e-05,5.6235e-05,1.4641e-05,-1.0313e-05,4.0695e-06,-4.663e-06,4.9283e-06
-0.00026448,-0.00045767,-0.00020374,8.2439e-05,-0.00013442,2.8686e-06,6.0162e-06,3.5603e-06,-9.4312e-07,-2.0076e-06,2.7668e-06,1.8529e-05,9.8611e-08,3.6365e-06,1.8849e-06
0.00025821,0.00046337,-0.00019349,-0.00019431,-0.00011765,-6.1641e-05,-1.5654e-05,6.5098e-06,-1.8858e-05,1.1769e-05,3.6666e-06,-6.8519e-06,7.3368e-06,7.9646e-07,1.344e-06
0.00049936,-0.00025425,-1.8789e-05,-4.6368e-05,7.678e-05,-3.6887e-05,4.4693e-06,1.772e-05,-1.8865e-06,5.0904e-05,4.5048e-05,-2.3741e-05,2.5068e-06,4.0841e-06,-3.4089e-06
0.00079469,-8.578e-05,-1.9825e-05,9.9181e-05,1.8089e-05,-8.3321e-07,2.6941e-05,1.0697e-05,3.0511e-05,-9.5299e-07,-1.5229e-05,9.9671e-06,-4.4813e-06,-1.8674e-06,7.2991e-06
-0.00083307,0.00096195,0.00020464,5.4354e-05,7.5573e-05,4.9337e-05,-2.6912e-05,-1.6087e-05,2.7312e-05,-5.0776e-05,-1.6405e-05,-1.0817e-05,7.9096e-06,-2.4495e-06,-4.9347e-06
-0.0016079,0.00061786,-0.00023654,-0.00027032,-6.0429e-05,1.4263e-05,-1.8154e-06,9.3851e-06,-1.9268e-06,-5.3179e-05,-2.9008e-07,-1.2118e-05,1.0073e-05,3.3833e-06,4.5281e-06
0.00050616,-0.00014357,2.6054e-05,0.00016207,3.778e-05,-4.6944e-05,-1.1891e-05,1.5113e-05,1.5844e-06,7.1081e-06,8.6322e-06,2.3274e-05,-1.0048e-05,5.4997e-06,1.2297e-06
0.0011769,-0.00019058,-0.00018179,-0.00017131,-0.00019353,-2.0258e-05,9.9372e-06,6.7238e-06,-2.463e-05,-8.6747e-06,-4.765e-06,-1.4185e-05,7.0409e-06,-1.275e-06,4.4539e-06
-0.00016167,0.00069444,8.991e-05,0.00011775,0.0001065,4.7587e-05,5.0783e-05,4.7349e-06,-3.5018e-05,5.5379e-06,-1.235e-05,1.8285e-06,-2.4348e-06,-5.7733e-06,6.4275e-06
0.00072424,0.00030308,0.00016715,0.00012198,-1.8542e-05,4.1439e-05,3.4376e-05,1.9484e-05,1.1662e-05,2.2488e-05,2.0871e-05,-3.8005e-06,-1.0953e-05,-1.5529e-06,4.7059e-06
0.00023383,-0.0013293,-0.00015847,0.0001508,-0.00014657,1.2868e-05,2.0085e-05,1.406e-05,-2.5757e-05,3.983e-06,1.2437e-05,1.1785e-05,-2.0503e-06,8.6861e-06,3.5539e-06
-0.00075876,0.00025841,-0.00027767,-0.00010951,7.6435e-05,-1.4413e-05,1.7185e-06,-5.225e-06,-1.6906e-06,1.8565e-06,-1.1198e-05,-1.0306e-05,2.2378e-06,1.0198e-06,1.7195e-06
-0.00050425,-1.3631e-05,-0.00011433,-3.8116e-05,7.0281e-05,8.0254e-05,1.7876e-05,-1.181e-05,7.9597e-05,2.7375e-05,-7.4755e-06,-4.4909e-06,-1.3862e-05,-3.2794e-06,-1.7986e-06
0.00024462,-0.00015997,5.9324e-05,0.00010719,-7.205e-05,1.1209e-05,-1.1441e-05,2.2103e-05,3.9637e-05,7.7083e-05,4.3847e-05,-6.7916e-06,5.641e-06,3.5956e-06,-2.0521e-06
0.00082725,0.00038491,-0.00012981,-0.00010855,-6.4052e-05,-7.0151e-05,-1.7319e-05,9.5756e-06,-6.4302e-05,1.7904e-05,2.0537e-05,-1.6196e-05,9.7501e-06,3.662e-06,-1.7064e-06
0.00012526,0.0003837,9.7722e-05,-0.00010033,-4.1058e-05,5.257e-05,-3.2904e-05,1.4852e-05,3.9913e-05,4.7723e-06,3.3759e-05,1.0831e-05,-7.1708e-06,2.4523e-06,-3.7008e-06
0.0004835,0.0004344,0.00021378,0.0001796,-0.00018584,6.8058e-06,-2.9585e-05,2.2163e-06,1.6978e-05,-3.6762e-05,7.7572e-06,-2.0436e-06,1.0133e-05,6.4578e-06,-4.5423e-06
0.00071628,-0.00018724,3.0344e-05,4.7158e-05,-0.00014709,-2.8948e-05,2.7663e-05,1.9522e-05,-5.8953e-05,3.8048e-05,3.0585e-05,-1.1407e-05,1.0504e-05,4.5696e-06,1.8943e-06
-0.00056078,-0.00038564,-4.0561e-05,-6.1399e-05,-2.6595e-05,5.7451e-05,-3.0185e-07,-1.3953e-05,3.1104e-05,-1.6898e-05,1.2107e-05,5.2046e-06,-6.8614e-06,2.7216e-07,-7.4462e-06
-0.0011503,0.0007465,0.00015347,5.9835e-05,2.3944e-05,3.4553e-05,2.9051e-06,1.6977e-05,3.5395e-05,4.6922e-06,5.1562e-05,-3.9439e-06,-8.7455e-07,2.6495e-06,-4.4726e-06
-0.00055231,-0.00040156,0.00013551,0.0001391,6.6589e-05,-8.871e-05,2.9845e-05,-1.5593e-05,-4.6208e-05,4.4417e-05,-3.1199e-05,-1.2721e-05,1.148e-05,-5.8576e-06,-1.3363e-06
-3.6935e-05,-3.3952e-05,1.9845e-05,-3.1903e-05,-2.11e-06,5.5475e-06,-9.9821e-07,-1.2324e-05,-4.1872e-05,-6.1879e-05,-9.7395e-06,1.3448e-05,6.1517e-06,-1.2067e-06,-4.3147e-06
-0.000309,0.0010779,-7.2769e-05,-0.0001025,4.7715e-05,6.0821e-05,-6.7045e-06,-1.7068e-06,1.0788e-05,-1.4094e-05,-1.2821e-05,-3.4031e-05,-2.6334e-06,-2.6148e-06,1.2189e-06
-0.00075053,0.00060213,-0.00015097,-6.6672e-05,-5.9225e-05,-2.2482e-05,-3.3615e-05,-4.8061e-06,1.9455e-06,-8.0092e-05,-2.5242e-05,-3.2476e-06,1.3905e-05,5.0391e-06,7.3229e-07
-0.0007193,-0.00057966,0.00023972,9.8759e-05,1.7951e-05,-1.3778e-05,3.2308e-05,3.284e-06,-4.1082e-05,6.9891e-05,5.4273e-06,5.0602e-06,-2.7502e-06,-5.0655e-06,-1.7306e-06
0.00032662,-0.00052134,-8.0042e-05,0.00016738,-3.1604e-06,-4.8542e-06,-1.8968e-05,-9.3955e-06,2.4046e-05,-2.7483e-05,-2.1248e-05,3.3577e-07,1.0522e-06,3.777e-06,-6.8412e-08
-0.00017762,0.00040656,-6.4169e-05,-8.2653e-05,9.3508e-06,1.8433e-05,-2.7382e-06,-7.2695e-06,-2.0518e-05,-5.5437e-05,-4.4981e-05,4.4038e-06,6.5377e-06,-7.7373e-06,5.7601e-06
-0.00019963,0.00023341,-0.00026686,-0.00019448,-7.343e-06,3.6768e-05,-8.0111e-07,2.0476e-05,1.0285e-07,-2.4537e-05,2.3977e-05,4.644e-06,1.1036e-05,7.4796e-07,5.0563e-06
0.00065261,-0.00040799,-0.0001473,1.4598e-05,8.7278e-05,8.3041e-06,1.4359e-05,7.0061e-06,5.0735e-05,-1.6085e-05,4.4257e-06,-6.7922e-06,-1.168e-06,3.233e-06,2.6582e-06
-0.00057257,-0.00051445,-0.00012252,-0.0002001,-6.8907e-05,-5.212e-05,6.9135e-06,1.0742e-05,2.8772e-05,-3.8288e-05,1.2312e-05,-1.6889e-05,7.9644e-06,7.4103e-07,3.1737e-06
0.00050493,0.00049164,9.4734e-05,1.068e-05,-0.00018944,2.8638e-05,1.3402e-06,-2.1682e-05,4.7739e-05,-4.8488e-05,-4.0214e-05,3.1389e-05,-4.8713e-06,-5.1993e-06,-1.8282e-06
-2.041e-05,0.00051469,0.00025671,4.1765e-05,-4.0176e-05,1.011e-05,-2.8281e-05,-1.8428e-05,-1.017e-05,-8.4402e-06,-1.3463e-05,-5.3114e-07,7.2676e-06,-8.2248e-06,-6.0253e-06
-0.00054822,-0.00041733,-0.00010704,-8.6175e-05,5.4997e-06,6.1886e-05,1.6386e-05,1.747e-05,-4.4639e-07,-1.1683e-06,2.3984e-05,1.5096e-06,-2.0966e-06,2.9182e-06,1.3039e-06
0.00057758,0.00080216,1.2971e-05,7.5564e-05,-0.00010634,3.9744e-05,2.562e-05,1.0646e-05,-1.9387e-05,2.4191e-05,-2.377e-07,7.9919e-06,1.49e-06,5.9577e-07,5.4728e-06
0.00095642,-0.00037741,-0.00017343,0.00011462,-0.00011958,-4.2583e-05,3.0957e-06,1.0117e-05,-7.3563e-06,2.7665e-05,1.7666e-06,1.0757e-05,-2.7102e-06,1.0674e-06,5.3565e-06
0.00043698,0.00051,-7.0114e-05,1.0272e-05,0.00010359,-1.6344e-05,1.9877e-05,1.648e-05,-1.2763e-06,5.73e-05,1.633e-05,1.1807e-05,-1.1887e-05,9.6601e-07,3.0575e-06
0.0003877,-0.00094786,0.00016717,5.911e-05,-7.2813e-05,-1.2553e-05,2.6072e-05,1.6004e-05,5.6761e-06,5.1246e-06,8.4878e-06,-6.4817e-06,9.1103e-06,-4.7023e-06,2.8399e-06
0.00053938,-0.00091294,-0.0001682,-0.00016867,-8.5114e-05,-3.0179e-05,1.9931e-05,1.6909e-05,-1.722e-05,3.1375e-05,1.5384e-05,1.2595e-06,1.0977e-06,-1.0284e-06,3.2584e-06
-0.0010008,-0.00037694,-3.101e-05,-8.7818e-06,6.0809e-05,5.5456e-05,-7.0542e-06,2.487e-05,1.7892e-05,2.2354e-05,5.5302e-05,4.349e-06,-3.695e-06,3.9926e-06,-2.0297e-06
0.00022284,0.0004162,7.6614e-05,-8.836e-05,0.00011046,2.0255e-05,8.537e-06,1.7631e-05,8.5822e-06,-2.0657e-05,2.496e-06,9.07e-06,-1.2125e-05,-3.4898e-06,5.1144e-06
-0.00030092,0.00036274,4.0256e-05,-0.00012657,0.00010697,2.0026e-05,-2.5195e-06,2.0161e-05,5.7086e-06,2.5123e-06,3.1008e-05,-4.6886e-05,3.4572e-06,5.7907e-07,-9.053e-07
-0.00061518,0.00079828,-0.00023776,-3.277e-05,-0.00014638,-4.2276e-06,-1.0549e-06,5.0732e-06,2.008e-05,3.2246e-05,5.2539e-06,7.7343e-06,1.1381e-06,9.9017e-07,1.2236e-06
0.00012152,-0.00033702,-0.00017132,6.8769e-05,3.9677e-05,2.956e-05,-1.3475e-05,1.7508e-05,-1.4829e-05,-6.4765e-05,1.1454e-05,4.0836e-06,6.3613e-06,7.6947e-06,3.525e-06
-0.00020578,-0.00033544,9.1308e-05,1.0529e-05,-1.8299e-05,-8.5812e-06,1.612e-05,1.5427e-05,2.2318e-05,5.3196e-05,-1.6016e-06,-3.1045e-07,4.8172e-06,-5.7352e-06,5.717e-06
0.00037417,-0.00049691,-3.7346e-05,-0.00010579,-2.679e-05,-1.6006e-05,2.3437e-05,1.7618e-05,-9.0367e-05,2.8892e-05,3.8469e-05,2.7122e-05,-1.3306e-05,-5.6171e-07,-8.5303e-07
-0.0011814,0.00010596,0.00011085,0.0001806,0.00018322,-1.2492e-05,-2.0254e-05,1.0108e-05,-4.2888e-05,4.9807e-05,1.7823e-05,-9.4306e-06,4.8545e-06,4.3538e-06,-4.2625e-06
0.00030763,-0.00013841,0.00027519,0.00012605,-0.00018294,1.8475e-05,3.2286e-06,-1.8769e-05,9.9584e-06,1.9692e-05,-1.4541e-05,1.6431e-05,2.046e-06,-4.8534e-06,-6.5025e-06
0.0001054,0.00070146,-3.0673e-05,-4.9444e-05,-0.00011231,-5.3195e-06,-2.6104e-05,-6.295e-06,-8.9888e-06,-5.4624e-06,-2.6749e-06,-1.7418e-05,7.8685e-06,-4.1842e-07,-3.8912e-06
-0.00068683,0.00044602,-0.00021579,-7.9387e-05,0.00017872,2.2243e-05,2.2512e-05,1.2223e-05,3.5197e-05,6.537e-05,2.915e-07,-6.0073e-06,3.7492e-06,1.3304e-06,6.9949e-06
-0.00047349,9.0015e-05,0.00022257,0.00020059,-1.0663e-05,-2.2457e-05,5.0352e-06,-1.9314e-05,-1.3733e-05,-3.3364e-05,-4.715e-05,-7.6371e-06,1.0861e-05,3.0454e-07,-2.0287e-06
0.00042416,-0.00010192,2.6114e-05,-1.7982e-05,5.6055e-06,6.1205e-05,3.9363e-07,2.4924e-05,2.8441e-05,-7.422e-06,2.721e-05,2.8348e-06,-1.3691e-05,2.6378e-06,4.7647e-06
0.00098154,-0.00068128,-1.8829e-05,-9.3173e-06,-3.3456e-05,-8.3247e-05,-6.3341e-06,-1.9742e-05,-2.5775e-05,-1.3324e-05,-1.5126e-05,-5.565e-06,1.9612e-05,-5.702e-06,-5.4111e-06
0.00023806,-0.00037534,-0.00023634,-0.00014638,-5.8603e-05,-2.0446e-05,-8.109e-06,6.0864e-06,4.1292e-05,3.4833e-06,-6.8374e-06,6.2799e-06,-5.1947e-06,-4.9084e-07,5.35e-06
0.00020616,0.00010836,-0.00012631,-0.00012809,-2.5906e-05,-5.8312e-05,1.0375e-05,2.018e-06,-4.8636e-05,-8.5751e-06,-4.0897e-06,-2.2493e-05,5.5386e-06,-1.7487e-07,3.1121e-07
0.00039021,0.00087786,0.00013358,-0.00010125,-0.00013911,-5.9831e-06,-1.0713e-06,-2.6856e-06,-4.1697e-06,-6.5239e-05,-2.0355e-05,3.1504e-05,-7.1868e-06,-8.0818e-06,2.721e-06
0.00077785,0.00011101,1.5064e-05,0.00010526,4.7448e-05,2.5419e-05,1.0239e-06,1.6033e-05,1.4658e-05,-3.7787e-05,3.6099e-05,1.9466e-05,-8.2444e-06,9.8436e-06,-2.9887e-06
-0.00047918,0.00028864,0.00028872,0.00014893,-1.3106e-05,2.4758e-05,-4.0906e-05,1.2257e-06,1.2845e-05,-6.7577e-05,1.6748e-05,1.9111e-05,4.0272e-07,6.4393e-07,-7.1672e-06
-0.00026404,-0.00039326,-0.00017375,-3.9193e-05,0.00012079,4.0405e-05,-1.9739e-06,9.8391e-06,5.6087e-05,2.677e-05,1.4396e-05,-2.0209e-06,-5.8367e-06,-1.5486e-06,3.9793e-06
-0.00051306,8.0131e-05,0.00019053,-6.5823e-05,7.2918e-05,6.7319e-05,-1.1514e-05,-6.8048e-06,-5.3404e-06,-1.8293e-05,-8.424e-06,1.0412e-06,-1.0766e-05,-8.6154e-06,-2.412e-06
0.00019836,0.00089048,-6.3567e-05,-4.7612e-06,-0.00015055,1.424e-05,1.5889e-05,3.684e-06,4.7487e-06,-4.415e-05,-3.1208e-05,2.8595e-06,5.4682e-06,6.2768e-07,7.2631e-06
-0.0002013,7.0775e-05,0.00012705,7.3483e-05,7.0127e-05,2.3376e-05,-8.5591e-06,-2.054e-05,2.4399e-05,-2.8669e-05,-2.1997e-05,-3.3349e-05,3.3059e-06,-3.2819e-06,-4.6615e-06
